0.57,18,0.195,1.0295,0.4635,0.1905,0.305,0.475
0.695,19,0.23,1.885,0.8665,0.435,0.5,0.57
0.65,15,0.16,1.2425,0.487,0.296,0.48,0.545
0.18,3,0.05,0.023,0.0085,0.0055,0.01,0.125
0.34,10,0.09,0.2065,0.0725,0.043,0.07,0.275
0.175,5,0.04,0.0305,0.011,0.0075,0.01,0.135
0.155,5,0.025,0.024,0.009,0.005,0.0075,0.115
0.42,11,0.125,0.4495,0.165,0.1125,0.144,0.34
0.37,10,0.09,0.241,0.11,0.045,0.069,0.29
0.33,10,0.09,0.197,0.085,0.041,0.0605,0.25
0.29,10,0.08,0.1295,0.0535,0.026,0.045,0.225
0.31,7,0.095,0.15,0.0525,0.034,0.048,0.245
0.4,10,0.105,0.287,0.1135,0.037,0.113,0.315
0.425,18,0.125,0.3525,0.1135,0.0565,0.13,0.315
0.31,11,0.06,0.12,0.0415,0.033,0.04,0.235
0.35,13,0.085,0.2145,0.1,0.0465,0.06,0.255
0.26,6,0.065,0.096,0.044,0.027,0.03,0.2
0.26,6,0.075,0.0945,0.0445,0.02,0.03,0.19
0.34,9,0.095,0.213,0.081,0.034,0.07,0.255
0.515,23,0.16,0.8175,0.2515,0.156,0.3,0.4
0.465,13,0.125,0.5255,0.2025,0.135,0.145,0.355
0.54,10,0.17,0.879,0.339,0.208,0.255,0.415
0.475,9,0.125,0.4625,0.186,0.107,0.145,0.355
0.5,9,0.14,0.528,0.2125,0.149,0.14,0.355
0.5,12,0.135,0.5835,0.2295,0.1265,0.18,0.38
0.35,10,0.09,0.198,0.0725,0.056,0.06,0.26
0.395,9,0.105,0.282,0.0975,0.065,0.096,0.305
0.445,14,0.14,0.5905,0.2025,0.158,0.19,0.35
0.44,8,0.08,0.413,0.144,0.1015,0.13,0.325
0.515,17,0.14,0.8505,0.312,0.146,0.315,0.405
0.5,11,0.13,0.709,0.275,0.168,0.18,0.39
0.425,9,0.12,0.3755,0.142,0.1065,0.105,0.325
0.51,16,0.14,0.8185,0.3025,0.2155,0.235,0.415
0.54,13,0.13,0.8245,0.272,0.226,0.24,0.415
0.615,11,0.17,1.1825,0.474,0.2895,0.24,0.475
0.565,20,0.175,1.122,0.393,0.2,0.375,0.44
0.645,14,0.175,1.6115,0.6745,0.384,0.385,0.515
0.605,14,0.145,1.3,0.517,0.3285,0.31,0.49
0.645,18,0.155,1.489,0.5915,0.312,0.38,0.485
0.57,13,0.155,1.008,0.377,0.193,0.34,0.42
0.39,8,0.095,0.271,0.11,0.06,0.08,0.285
0.52,12,0.165,0.8565,0.2745,0.201,0.21,0.4
0.46,14,0.135,0.6105,0.1955,0.107,0.235,0.36
0.5,14,0.145,0.7615,0.246,0.195,0.204,0.385
0.49,15,0.135,0.592,0.242,0.096,0.1835,0.39
0.44,7,0.115,0.39,0.163,0.087,0.113,0.325
0.4,9,0.13,0.2935,0.096,0.0675,0.105,0.305
0.45,12,0.16,0.567,0.174,0.1245,0.225,0.36
0.505,12,0.155,0.8415,0.2715,0.1775,0.285,0.4
0.495,15,0.14,0.7775,0.2015,0.18,0.25,0.4
0.54,19,0.145,0.989,0.2815,0.213,0.355,0.41
0.465,8,0.11,0.5,0.21,0.113,0.1505,0.375
0.48,7,0.135,0.6315,0.3445,0.1015,0.161,0.37
0.5,8,0.13,0.7715,0.37,0.16,0.211,0.4
0.525,9,0.19,0.872,0.4625,0.1725,0.199,0.425
0.54,9,0.12,0.8115,0.392,0.1455,0.2235,0.42
0.545,11,0.15,0.8795,0.387,0.15,0.2625,0.45
0.58,11,0.18,1.145,0.48,0.277,0.325,0.46
0.59,9,0.16,1.09,0.5,0.2215,0.292,0.455
0.59,9,0.16,1.262,0.5685,0.2725,0.335,0.48
0.595,10,0.185,1.185,0.482,0.2015,0.361,0.49
0.605,10,0.175,1.201,0.5395,0.275,0.309,0.475
0.63,10,0.185,1.362,0.5785,0.3125,0.384,0.5
0.64,12,0.195,1.647,0.7225,0.331,0.471,0.585
0.66,15,0.2,1.791,0.733,0.318,0.54,0.535
0.465,9,0.105,0.486,0.231,0.1035,0.1225,0.34
0.48,8,0.1,0.5135,0.243,0.1015,0.135,0.37
0.5,7,0.145,0.6215,0.274,0.166,0.1485,0.375
0.515,9,0.12,0.646,0.285,0.1365,0.172,0.395
0.525,7,0.135,0.7945,0.394,0.189,0.202,0.415
0.525,8,0.125,0.812,0.4035,0.1705,0.195,0.425
0.53,6,0.14,0.681,0.3095,0.1415,0.1835,0.41
0.54,9,0.14,0.7345,0.33,0.1595,0.213,0.435
0.575,7,0.155,0.948,0.429,0.206,0.259,0.45
0.59,7,0.14,1.046,0.4695,0.263,0.263,0.465
0.6,9,0.15,1.247,0.5335,0.2735,0.29,0.46
0.61,8,0.15,1.1495,0.564,0.274,0.264,0.48
0.615,8,0.155,1.2,0.5085,0.32,0.292,0.47
0.625,10,0.17,1.3555,0.671,0.268,0.3385,0.48
0.63,8,0.165,1.286,0.604,0.271,0.35,0.48
0.645,9,0.16,1.251,0.5355,0.3345,0.3165,0.49
0.645,12,0.175,1.5105,0.6735,0.3755,0.3775,0.5
0.67,9,0.19,1.6385,0.8115,0.369,0.391,0.52
0.69,8,0.185,1.71,0.7725,0.3855,0.4325,0.54
0.695,12,0.175,1.742,0.696,0.389,0.505,0.525
0.765,12,0.18,2.398,1.128,0.512,0.5335,0.585
0.77,10,0.215,2.1945,1.0515,0.482,0.584,0.6
0.49,8,0.11,0.554,0.2935,0.1005,0.15,0.38
0.5,9,0.12,0.5765,0.273,0.135,0.145,0.38
0.505,7,0.135,0.723,0.377,0.149,0.178,0.4
0.545,7,0.145,0.778,0.3745,0.1545,0.205,0.42
0.545,7,0.12,0.7865,0.403,0.185,0.17,0.42
0.565,9,0.13,0.784,0.3495,0.1885,0.213,0.43
0.57,9,0.135,1.02,0.546,0.204,0.25,0.45
0.58,8,0.13,0.852,0.41,0.1725,0.225,0.455
0.59,8,0.15,0.861,0.413,0.164,0.249,0.47
0.59,9,0.14,1.004,0.496,0.2165,0.26,0.46
0.595,9,0.165,1.108,0.4915,0.2325,0.3345,0.47
0.595,9,0.14,0.852,0.4215,0.2255,0.227,0.46
0.6,10,0.21,1.9875,1.005,0.419,0.491,0.49
0.615,7,0.15,1.198,0.707,0.2095,0.2505,0.45
0.615,10,0.175,1.103,0.4635,0.3095,0.2725,0.475
0.62,9,0.155,1.1,0.505,0.2475,0.31,0.49
0.62,10,0.15,1.1015,0.4965,0.243,0.305,0.48
0.625,11,0.185,1.3835,0.7105,0.3005,0.345,0.495
0.625,10,0.145,1.085,0.4645,0.2445,0.327,0.48
0.63,11,0.15,1.3165,0.6325,0.2465,0.37,0.505
0.63,10,0.175,1.3415,0.6575,0.262,0.375,0.51
0.63,8,0.15,1.027,0.537,0.188,0.176,0.465
0.645,9,0.16,1.1845,0.506,0.311,0.335,0.515
0.645,9,0.15,1.192,0.6055,0.2595,0.285,0.48
0.65,9,0.125,1.1805,0.5235,0.283,0.3275,0.515
0.65,9,0.175,1.2655,0.615,0.2775,0.336,0.52
0.65,9,0.155,1.407,0.7215,0.298,0.335,0.51
0.66,10,0.165,1.4465,0.694,0.298,0.3755,0.515
0.67,11,0.2,1.269,0.576,0.2985,0.351,0.5
0.67,13,0.18,1.68,0.926,0.2975,0.3935,0.51
0.68,11,0.165,1.4775,0.724,0.279,0.406,0.52
0.68,11,0.18,1.529,0.7635,0.3115,0.4025,0.53
0.7,10,0.175,1.7585,0.8745,0.3615,0.47,0.525
0.7,13,0.2,1.523,0.693,0.306,0.4405,0.55
0.725,9,0.2,1.51,0.8735,0.4265,0.5085,0.55
0.735,11,0.175,1.88,0.9095,0.387,0.488,0.57
0.75,11,0.215,2.201,1.0615,0.5235,0.5285,0.555
0.45,8,0.115,0.4305,0.2235,0.0785,0.1155,0.325
0.48,11,0.12,0.5895,0.2535,0.128,0.172,0.375
0.515,7,0.14,0.7355,0.3065,0.137,0.2,0.41
0.535,10,0.155,0.7845,0.3285,0.169,0.245,0.43
0.58,10,0.175,1.2255,0.5405,0.2705,0.3265,0.44
0.585,10,0.165,0.885,0.4025,0.1625,0.274,0.465
0.59,9,0.145,0.9235,0.4545,0.173,0.254,0.47
0.59,10,0.14,0.977,0.4625,0.2025,0.275,0.475
0.595,10,0.14,1.0305,0.4925,0.217,0.278,0.475
0.6,8,0.09,1.05,0.457,0.2685,0.28,0.48
0.6,11,0.185,1.1145,0.5055,0.2635,0.367,0.495
0.6,9,0.145,0.877,0.4325,0.155,0.24,0.45
0.6,9,0.185,1.285,0.6095,0.2745,0.315,0.51
0.61,10,0.185,1.3065,0.6895,0.2915,0.29,0.48
0.625,10,0.14,1.096,0.5445,0.2165,0.295,0.5
0.625,10,0.165,1.205,0.5175,0.3105,0.3465,0.49
0.63,12,0.175,1.221,0.555,0.252,0.34,0.505
0.63,12,0.15,1.1355,0.539,0.2325,0.3115,0.47
0.63,10,0.195,1.3135,0.4935,0.2565,0.465,0.525
0.64,11,0.155,1.1955,0.5565,0.211,0.346,0.505
0.64,10,0.15,1.098,0.5195,0.222,0.3175,0.485
0.64,10,0.17,1.139,0.5395,0.282,0.285,0.495
0.64,10,0.08,1.042,0.515,0.1755,0.175,0.515
0.65,9,0.155,1.368,0.6185,0.288,0.365,0.52
0.65,12,0.175,1.446,0.6485,0.2705,0.45,0.51
0.7,13,0.205,1.74,0.7885,0.373,0.4865,0.54
0.71,11,0.2,1.601,0.706,0.321,0.45,0.565
0.72,10,0.205,2.165,1.1055,0.525,0.404,0.55
0.725,9,0.19,2.3305,1.253,0.541,0.52,0.57
0.5,9,0.13,0.5945,0.309,0.1085,0.1535,0.365
0.52,9,0.105,0.872,0.4515,0.1615,0.1985,0.4
0.535,7,0.14,0.818,0.402,0.1715,0.189,0.405
0.57,8,0.14,0.8745,0.416,0.165,0.25,0.42
0.58,9,0.16,0.984,0.49,0.201,0.27,0.445
0.59,9,0.155,1.1735,0.6245,0.233,0.2595,0.47
0.59,9,0.155,1.0785,0.4535,0.2435,0.31,0.485
0.595,9,0.16,1.057,0.4255,0.224,0.31,0.435
0.6,9,0.175,1.11,0.5105,0.256,0.285,0.475
0.6,10,0.16,1.142,0.539,0.225,0.307,0.45
0.605,10,0.19,1.1255,0.59,0.247,0.26,0.475
0.625,10,0.175,1.3405,0.656,0.283,0.337,0.475
0.625,8,0.13,1.082,0.5785,0.2045,0.25,0.5
0.63,10,0.165,1.2005,0.575,0.273,0.294,0.49
0.63,10,0.16,1.243,0.623,0.275,0.3,0.485
0.665,11,0.19,1.6385,0.831,0.3575,0.371,0.515
0.695,11,0.195,1.691,0.768,0.363,0.4755,0.54
0.735,10,0.21,2.2355,1.1705,0.463,0.5315,0.57
0.74,11,0.19,2.3235,1.1495,0.5115,0.505,0.595
0.505,8,0.115,0.521,0.25,0.096,0.15,0.365
0.52,8,0.15,0.9505,0.456,0.199,0.255,0.465
0.53,10,0.15,0.8315,0.352,0.187,0.2525,0.405
0.575,8,0.165,0.9655,0.498,0.19,0.23,0.45
0.58,8,0.15,0.9065,0.371,0.1965,0.29,0.465
0.58,10,0.15,1.049,0.5205,0.1935,0.305,0.46
0.58,11,0.15,0.9525,0.4315,0.1945,0.287,0.445
0.59,9,0.15,1.142,0.485,0.265,0.345,0.5
0.595,10,0.155,1.2015,0.492,0.3865,0.265,0.47
0.595,10,0.17,1.1295,0.57,0.2555,0.265,0.46
0.6,10,0.195,1.34,0.617,0.3255,0.3605,0.45
0.6,11,0.165,1.0475,0.465,0.2345,0.315,0.465
0.605,9,0.18,1.167,0.457,0.29,0.3745,0.49
0.61,11,0.14,1.0625,0.516,0.225,0.2915,0.48
0.615,10,0.15,0.9335,0.382,0.247,0.2615,0.455
0.62,10,0.195,1.3585,0.5935,0.3365,0.3745,0.475
0.625,11,0.175,1.2075,0.531,0.281,0.3525,0.495
0.625,10,0.165,1.217,0.667,0.2065,0.3115,0.515
0.625,10,0.12,0.8765,0.456,0.18,0.233,0.49
0.63,9,0.18,1.2795,0.618,0.256,0.315,0.53
0.63,7,0.17,1.1885,0.4915,0.3065,0.348,0.51
0.635,11,0.175,1.292,0.6,0.269,0.367,0.52
0.635,10,0.18,1.1795,0.4785,0.2775,0.355,0.485
0.635,11,0.16,1.2075,0.5385,0.282,0.345,0.515
0.64,11,0.18,1.297,0.59,0.3125,0.363,0.505
0.64,11,0.175,1.4585,0.625,0.266,0.4395,0.575
0.645,12,0.19,1.539,0.6115,0.408,0.445,0.495
0.65,15,0.195,1.676,0.693,0.44,0.47,0.52
0.67,9,0.17,1.4005,0.715,0.3025,0.387,0.525
0.67,9,0.195,1.4405,0.6595,0.2675,0.425,0.525
0.67,10,0.175,1.482,0.739,0.2925,0.365,0.54
0.68,11,0.16,1.2345,0.618,0.2625,0.325,0.515
0.685,10,0.19,1.533,0.667,0.4055,0.41,0.505
0.69,13,0.18,1.8445,0.9815,0.4655,0.341,0.515
0.715,11,0.175,1.825,0.938,0.3805,0.44,0.55
0.72,13,0.19,2.0885,0.9955,0.478,0.5305,0.58
0.735,12,0.205,2.087,0.909,0.474,0.625,0.59
0.745,12,0.2,1.884,0.954,0.336,0.495,0.575
0.485,8,0.155,1.029,0.4235,0.2285,0.313,0.365
0.49,8,0.155,0.981,0.465,0.2015,0.2505,0.355
0.535,13,0.175,1.2705,0.548,0.3265,0.337,0.405
0.555,10,0.19,1.406,0.6115,0.342,0.389,0.405
0.555,9,0.15,0.873,0.4625,0.1845,0.1965,0.425
0.56,9,0.135,0.9415,0.509,0.2015,0.1975,0.425
0.595,8,0.15,1.0835,0.5305,0.231,0.276,0.485
0.61,9,0.175,1.024,0.409,0.261,0.322,0.475
0.61,9,0.17,1.281,0.597,0.3035,0.33,0.485
0.64,9,0.16,1.006,0.456,0.2245,0.2835,0.485
0.64,11,0.165,1.307,0.678,0.292,0.266,0.495
0.645,10,0.185,1.463,0.592,0.3905,0.416,0.505
0.68,13,0.21,1.7885,0.8345,0.408,0.437,0.54
0.7,11,0.185,1.6135,0.75,0.4035,0.3685,0.545
0.73,14,0.225,2.2305,1.2395,0.422,0.563,0.585
0.535,8,0.12,0.6835,0.3125,0.1655,0.159,0.41
0.54,10,0.19,0.6855,0.293,0.163,0.38,0.42
0.56,9,0.145,0.894,0.3885,0.2095,0.264,0.45
0.57,10,0.145,0.95,0.4005,0.2235,0.2845,0.45
0.575,9,0.15,0.9785,0.4505,0.196,0.276,0.47
0.575,10,0.14,0.737,0.325,0.1405,0.237,0.445
0.585,11,0.175,1.1275,0.4925,0.262,0.335,0.45
0.59,9,0.165,0.9765,0.4525,0.2395,0.235,0.435
0.59,9,0.15,0.853,0.326,0.2615,0.245,0.405
0.595,12,0.175,0.991,0.382,0.2395,0.5,0.47
0.595,9,0.14,0.9125,0.4095,0.1825,0.289,0.48
0.6,12,0.15,0.8665,0.3695,0.1955,0.255,0.45
0.615,11,0.215,0.9615,0.422,0.176,0.29,0.485
0.615,13,0.17,1.145,0.4915,0.208,0.343,0.49
0.63,11,0.175,1.1955,0.492,0.247,0.37,0.515
0.63,10,0.18,1.31,0.495,0.295,0.4695,0.495
0.635,9,0.18,1.154,0.4405,0.2315,0.387,0.5
0.65,11,0.17,1.5595,0.695,0.3515,0.395,0.505
0.65,12,0.175,1.3165,0.6345,0.2605,0.364,0.51
0.655,11,0.165,1.403,0.6955,0.2385,0.42,0.54
0.665,10,0.155,1.3575,0.5325,0.3045,0.4485,0.525
0.675,11,0.145,1.3645,0.557,0.3405,0.385,0.52
0.685,10,0.165,1.545,0.686,0.3775,0.4055,0.51
0.71,13,0.175,1.724,0.566,0.4575,0.4625,0.56
0.455,8,0.11,0.458,0.2,0.111,0.1305,0.35
0.46,10,0.14,0.491,0.207,0.115,0.174,0.355
0.495,10,0.12,0.474,0.197,0.1065,0.1545,0.38
0.51,11,0.125,0.5805,0.244,0.1335,0.188,0.395
0.525,9,0.13,0.622,0.2655,0.147,0.184,0.4
0.53,9,0.12,0.706,0.3355,0.1635,0.1345,0.415
0.545,11,0.145,0.9385,0.3685,0.1245,0.345,0.435
0.575,9,0.15,0.9465,0.4355,0.2605,0.2505,0.48
0.58,10,0.125,0.9115,0.446,0.2075,0.121,0.43
0.595,11,0.145,0.942,0.43,0.182,0.277,0.455
0.6,8,0.18,1.193,0.5145,0.315,0.3055,0.465
0.645,11,0.18,1.461,0.5985,0.2425,0.439,0.5
0.66,10,0.2,1.489,0.6065,0.3795,0.421,0.525
0.465,10,0.135,0.7775,0.436,0.1715,0.1455,0.405
0.51,8,0.145,0.751,0.3295,0.1835,0.203,0.415
0.56,8,0.15,0.8755,0.44,0.1965,0.2315,0.42
0.575,9,0.135,0.9215,0.354,0.209,0.2365,0.45
0.585,10,0.15,1.206,0.581,0.216,0.323,0.46
0.615,11,0.155,1.2865,0.435,0.293,0.3245,0.495
0.67,11,0.165,1.1735,0.526,0.285,0.316,0.515
0.675,11,0.16,1.532,0.74,0.357,0.3815,0.505
0.46,8,0.125,0.547,0.2165,0.1105,0.19,0.36
0.46,9,0.125,0.5165,0.1885,0.1145,0.185,0.35
0.535,11,0.125,0.764,0.312,0.1505,0.265,0.42
0.465,10,0.105,0.488,0.188,0.0845,0.19,0.36
0.51,10,0.14,0.6905,0.259,0.151,0.23,0.4
0.55,20,0.16,0.97,0.2885,0.139,0.48,0.425
0.55,13,0.17,0.8465,0.336,0.2405,0.245,0.42
0.585,14,0.15,1.047,0.4315,0.276,0.315,0.45
0.425,9,0.1,0.4085,0.1755,0.092,0.135,0.335
0.54,7,0.13,0.56,0.2375,0.1065,0.175,0.41
0.505,9,0.125,0.635,0.29,0.1555,0.175,0.395
0.535,10,0.165,0.875,0.279,0.18,0.3,0.44
0.55,9,0.11,0.806,0.3415,0.203,0.215,0.435
0.64,15,0.14,1.194,0.4445,0.238,0.375,0.49
0.605,15,0.155,1.153,0.503,0.2505,0.295,0.49
0.605,15,0.115,1.114,0.3925,0.291,0.31,0.47
0.56,10,0.155,0.9125,0.3595,0.271,0.35,0.45
0.525,13,0.16,0.792,0.316,0.1455,0.28,0.405
0.35,6,0.09,0.2265,0.0995,0.0575,0.065,0.265
0.45,9,0.12,0.3955,0.147,0.0765,0.145,0.355
0.38,8,0.1,0.2505,0.106,0.0535,0.0775,0.3
0.5,11,0.135,0.551,0.2245,0.0715,0.206,0.385
0.645,10,0.165,1.307,0.4335,0.262,0.52,0.505
0.565,11,0.115,0.9185,0.404,0.1785,0.29,0.44
0.72,16,0.23,2.2695,0.8835,0.3985,0.665,0.575
0.55,7,0.15,0.9235,0.412,0.2135,0.24,0.405
0.65,13,0.18,1.3315,0.5665,0.347,0.405,0.515
0.565,20,0.185,1.032,0.354,0.2045,0.31,0.435
0.45,11,0.14,0.478,0.1865,0.115,0.16,0.335
0.335,9,0.095,0.1975,0.0795,0.0375,0.07,0.265
0.565,12,0.14,1.0055,0.3785,0.244,0.265,0.45
0.63,16,0.19,1.4985,0.4125,0.3075,0.545,0.51
0.425,10,0.12,0.388,0.149,0.087,0.125,0.34
0.675,16,0.175,1.402,0.483,0.3205,0.465,0.525
0.5,11,0.145,0.6025,0.216,0.138,0.21,0.4
0.385,9,0.09,0.2775,0.109,0.0515,0.1,0.305
0.52,18,0.195,0.973,0.2985,0.2135,0.355,0.435
0.52,8,0.175,0.753,0.258,0.171,0.255,0.415
0.64,16,0.2,1.3765,0.44,0.3075,0.47,0.525
0.57,11,0.15,0.96,0.387,0.2385,0.275,0.455
0.41,12,0.12,0.3745,0.158,0.081,0.125,0.325
0.485,13,0.15,0.696,0.2405,0.1625,0.265,0.41
0.665,14,0.155,1.383,0.596,0.2565,0.485,0.535
0.635,18,0.155,1.156,0.428,0.289,0.315,0.51
0.695,14,0.15,1.477,0.6375,0.3025,0.43,0.53
0.555,15,0.135,0.858,0.377,0.1585,0.29,0.435
0.65,14,0.19,1.4995,0.6265,0.4005,0.395,0.525
0.635,15,0.19,1.467,0.5825,0.303,0.42,0.48
0.55,13,0.16,0.906,0.342,0.219,0.295,0.435
0.595,11,0.165,1.06,0.402,0.28,0.275,0.5
0.3,6,0.09,0.161,0.0725,0.039,0.05,0.24
0.48,12,0.13,0.6175,0.3,0.142,0.175,0.38
0.505,9,0.11,0.655,0.3185,0.15,0.185,0.385
0.455,7,0.125,0.484,0.2155,0.102,0.165,0.375
0.64,18,0.165,1.4435,0.6145,0.3035,0.39,0.505
0.565,17,0.115,0.9085,0.398,0.197,0.29,0.45
0.48,14,0.135,0.528,0.2,0.1395,0.16,0.38
0.41,11,0.125,0.3595,0.1415,0.0885,0.115,0.31
0.52,17,0.155,0.7735,0.297,0.123,0.255,0.425
0.465,11,0.125,0.4365,0.169,0.1075,0.145,0.36
0.46,12,0.11,0.415,0.215,0.082,0.13,0.355
0.485,12,0.125,0.4775,0.2,0.0785,0.17,0.385
0.525,12,0.16,0.6445,0.26,0.1575,0.22,0.415
0.69,24,0.185,1.6195,0.533,0.353,0.555,0.54
0.55,11,0.17,0.81,0.317,0.157,0.22,0.45
0.565,11,0.155,0.868,0.348,0.217,0.26,0.44
0.55,12,0.13,0.7085,0.305,0.1455,0.205,0.46
0.535,15,0.16,0.72,0.275,0.164,0.225,0.42
0.53,9,0.13,0.738,0.2845,0.17,0.193,0.405
0.575,13,0.185,1.156,0.5525,0.243,0.295,0.455
0.59,14,0.12,0.7485,0.3345,0.1315,0.22,0.45
0.645,17,0.19,1.229,0.524,0.278,0.395,0.5
0.605,16,0.175,1.145,0.4325,0.27,0.405,0.485
0.275,5,0.08,0.099,0.037,0.024,0.03,0.2
0.4,11,0.11,0.314,0.138,0.057,0.1,0.31
0.35,9,0.09,0.195,0.0745,0.041,0.0655,0.26
0.44,16,0.14,0.451,0.171,0.0705,0.184,0.35
0.265,7,0.065,0.084,0.034,0.0105,0.03,0.2
0.165,4,0.04,0.0245,0.0095,0.0045,0.008,0.125
0.345,10,0.09,0.163,0.0615,0.037,0.0485,0.265
0.43,14,0.095,0.34,0.1315,0.085,0.112,0.33
0.415,11,0.1,0.3005,0.1215,0.0575,0.104,0.32
0.285,5,0.075,0.106,0.0415,0.023,0.035,0.215
0.41,9,0.095,0.306,0.121,0.0735,0.09,0.315
0.41,9,0.1,0.301,0.124,0.069,0.09,0.3
0.33,11,0.085,0.171,0.0655,0.0365,0.055,0.245
0.28,5,0.065,0.0905,0.035,0.02,0.03,0.21
0.455,12,0.125,0.44,0.169,0.1065,0.135,0.345
0.33,10,0.09,0.163,0.0615,0.034,0.055,0.235
0.54,19,0.155,0.9715,0.3225,0.194,0.29,0.405
0.335,8,0.075,0.1635,0.0615,0.0345,0.057,0.255
0.545,19,0.165,0.9955,0.3245,0.2665,0.325,0.435
0.495,15,0.12,0.6605,0.2605,0.161,0.19,0.4
0.5,14,0.13,0.721,0.3055,0.1725,0.22,0.375
0.515,13,0.125,0.955,0.341,0.2535,0.26,0.4
0.545,18,0.145,0.873,0.3035,0.196,0.31,0.41
0.74,13,0.185,1.65,0.734,0.4505,0.335,0.535
0.565,16,0.15,1.1285,0.377,0.3525,0.33,0.465
0.56,10,0.16,1.1115,0.5035,0.2785,0.26,0.44
0.545,13,0.125,0.9745,0.353,0.174,0.305,0.42
0.645,19,0.185,1.4605,0.5835,0.3155,0.41,0.515
0.575,10,0.13,1.0105,0.368,0.222,0.32,0.435
0.62,13,0.16,1.0765,0.412,0.253,0.3,0.48
0.605,18,0.16,1.616,0.5495,0.332,0.34,0.475
0.365,9,0.085,0.2205,0.0855,0.0515,0.07,0.285
0.53,10,0.135,0.879,0.28,0.2165,0.25,0.43
0.48,18,0.15,0.6815,0.2145,0.1405,0.2495,0.395
0.455,13,0.15,0.5795,0.1685,0.125,0.215,0.345
0.37,8,0.105,0.224,0.0815,0.0575,0.075,0.28
0.49,9,0.12,0.674,0.3325,0.1235,0.185,0.395
0.56,7,0.14,0.9,0.472,0.182,0.218,0.45
0.58,9,0.15,1.0165,0.491,0.221,0.265,0.46
0.59,8,0.135,1.1685,0.539,0.279,0.28,0.47
0.6,11,0.15,1.089,0.5195,0.223,0.292,0.475
0.61,9,0.155,1.0325,0.497,0.2175,0.2785,0.47
0.64,10,0.17,1.3715,0.567,0.307,0.409,0.51
0.71,13,0.2,1.9045,0.882,0.44,0.5,0.55
0.74,13,0.2,2.4925,1.1455,0.575,0.5235,0.605
0.48,8,0.13,0.643,0.349,0.1155,0.135,0.37
0.52,7,0.12,0.6435,0.2885,0.157,0.161,0.39
0.52,7,0.125,0.8115,0.4035,0.166,0.2,0.395
0.55,8,0.155,0.9155,0.3645,0.195,0.25,0.44
0.6,9,0.155,1.1385,0.502,0.2295,0.31,0.475
0.615,8,0.19,1.403,0.6715,0.2925,0.365,0.505
0.62,9,0.165,1.1325,0.5235,0.2505,0.2825,0.485
0.625,11,0.17,1.437,0.5855,0.293,0.475,0.485
0.635,10,0.155,1.3635,0.583,0.2985,0.295,0.495
0.64,9,0.17,1.4545,0.642,0.3575,0.354,0.5
0.66,10,0.18,1.478,0.5815,0.381,0.372,0.525
0.72,11,0.2,1.787,0.718,0.385,0.529,0.565
0.535,10,0.16,0.7465,0.348,0.1515,0.2185,0.42
0.55,8,0.16,0.985,0.4645,0.201,0.27,0.44
0.555,8,0.145,0.85,0.4165,0.1685,0.23,0.44
0.555,8,0.15,0.838,0.4155,0.146,0.23,0.44
0.56,8,0.13,0.7615,0.3695,0.17,0.1955,0.415
0.575,8,0.145,0.87,0.3945,0.2195,0.225,0.44
0.59,10,0.145,0.929,0.38,0.24,0.255,0.46
0.6,8,0.145,0.939,0.4475,0.196,0.268,0.41
0.6,12,0.16,1.164,0.5045,0.2635,0.335,0.475
0.61,10,0.175,1.214,0.5315,0.2835,0.325,0.47
0.625,10,0.18,1.0815,0.4715,0.254,0.3135,0.495
0.625,9,0.175,1.179,0.605,0.258,0.271,0.47
0.65,9,0.18,1.469,0.7115,0.3335,0.38,0.505
0.655,11,0.18,1.492,0.7185,0.36,0.355,0.52
0.67,10,0.18,1.6615,0.8005,0.3645,0.43,0.525
0.71,11,0.195,1.348,0.8985,0.4435,0.4535,0.57
0.715,10,0.18,1.7405,0.871,0.347,0.449,0.545
0.435,7,0.11,0.4385,0.2075,0.0715,0.1315,0.335
0.505,8,0.115,0.5585,0.2575,0.119,0.1535,0.39
0.535,8,0.135,0.78,0.3165,0.169,0.2365,0.415
0.57,10,0.155,1.186,0.6355,0.2315,0.277,0.47
0.575,9,0.155,0.886,0.3605,0.211,0.2575,0.45
0.58,9,0.165,1.041,0.54,0.166,0.279,0.47
0.6,8,0.15,0.928,0.4225,0.183,0.275,0.47
0.6,11,0.23,1.157,0.522,0.2235,0.36,0.475
0.625,9,0.16,1.1415,0.5795,0.2145,0.29,0.48
0.625,11,0.165,1.1835,0.517,0.2375,0.39,0.49
0.625,9,0.16,1.2135,0.631,0.2235,0.302,0.485
0.635,10,0.17,1.3695,0.657,0.3055,0.365,0.495
0.65,12,0.185,1.3745,0.75,0.1805,0.369,0.515
0.65,11,0.18,1.463,0.658,0.3135,0.4115,0.515
0.655,11,0.16,1.46,0.686,0.311,0.405,0.525
0.66,11,0.2,1.6465,0.749,0.422,0.401,0.515
0.675,10,0.145,1.265,0.6025,0.299,0.325,0.515
0.685,11,0.17,1.56,0.647,0.383,0.465,0.53
0.715,12,0.18,1.6,0.708,0.3525,0.445,0.52
0.735,12,0.22,2.333,1.2395,0.3645,0.6195,0.555
0.515,8,0.14,0.678,0.341,0.1325,0.119,0.39
0.545,7,0.155,0.8035,0.409,0.144,0.228,0.43
0.58,9,0.16,0.8675,0.3935,0.221,0.215,0.45
0.6,10,0.18,1.14,0.423,0.2575,0.365,0.46
0.615,11,0.155,1.0735,0.4375,0.2585,0.31,0.475
